135384645||Con amor todo se puede, no dejemos que entre el odio en nuestros corazones, por que solo así empezará nuestra carrera al fracaso.
66769343||Ilustrador, diseñador, todero visual a la orden. Viajando por ahí. Ahora en Barcelona
150036047||Executive Director of Colombian Private Equity and Venture Capital Association - ColCapital. Ecosystem builder !
102827015||
127691470||Magister en Ingeniería (Uniandes)
96599553||
87957133||Amante del buen fútbol, caribe, orgulloso egresado de la UN. 'El Hombre es un animal político'
182382391||No mus¡c, no l¡fe !!! Arquitectura mi pasión.
74866607||Orgullosa mamá y esposa. Amante de los temas de gobierno digital, de los #datosabiertos e hincha de Independiente Santa Fe. Opiniones personales.
2808222910||c:
96697963||
14478882||Developing Day Trader and Fútbol Fan
16422010||
22265025||Father, CEO at @GsoftCol, Software Engineer, Project Manager & a basketball lover
2670167829||
136272621||
2369301||Venezolano viviendo en Bogotá... Publicista, Web Designer & Developer... || F.C. Barcelona Fan \o/
52738393||Administradora y MBA, me gusta el Rock especialmente GNR, buena vibra... No te aburrirás con mis trinos!
21317671||Imposible definirme aquí, lea mi TL si no le gusta no me siga
9440662||Periodista / Journalist
2167742587||En Dios todo se puede.
198544109||Enfermera jefe ,especialista en auditoría medica #Epsfamisanar #HSJ #FUCS
364469817||Somos una empresa Colombiana dedicada a la investigación, fabricación y comercialización de fertilizantes. https://t.co/fgJTbTXsIz
164557692||#Infrastructure #PPP & #TA Expert. Act like success is inevitable. YOLO
60318090||Fresca, femenina, despelucada e informal, pero no por ello menos elegante.
15384393||Kendoka, Comunicador Audiovisual y Multimedial y Estudiante de Maestría en Museología y Gestión del patrimonio
124485249||
38216198||
277271573||What we think, we become. Colombian and traveler. I dream, then I do. Photolover. Polyglot.
50335819||
107945687||El mismo de siempre...
2239078698||Contento con la selección Colombia, estamos para grandes cosas.
35926475||Ciego desde tiempos inmemoriales. Un Badass Motherfucker, experto en supervivencia Zombie, Rockero con ínfulas de Rapero. A motherfucker Pirate's life for me
49694367||En (de)construcción permanente, periodista, cinéfila, lectora por (des)ocupación y continuamente (me)edito.
2780386102||Una mujer segura de si misma , es una mujer poderosa
12798402||Experto en Power Point. Deportes y un poco de política. Creo en Jesús. (Comentarios a nombre propio)
12537522||Cuenta personal
90709701||
1244982367||Hincha del mejor equipo de fútbol Colombia Millonarios F.C.
47164041||Management Music Decimo Grado Supply Chain specialist
98519527||Ing industrial.... MBA en Gerencia Integral... U Andes.
53461035||Artes Visuales , Diseñadora  Gráfica literatura, fotografía y café.
87847136||Aeronautical Engineer CARPE DIEM
262041647||Diseñador - Inkanta Design Store
55751949||#PRDiva en @cyccomsco, MBA, #empresaria #runner #nadadora #fashionaprendiz @buscaelarmario #librera IG @carolcifus 💃🏻🍸 #AprendizdeBici Comentarios Personales
47483430||
374604443||18 años planteando un estilo de vida diferente, trabajando con una poblacion adicta a las drogas, que sueña 3176460904 2453576. ¡Llamanos ya! l Drogadiccion
66865803||
42302435||Apasionado por la música y la buena vida!
32287229||No te afanes por lo que hayas de comer o beber, ¿no es la vida más que el alimento y el cuerpo más que el vestido? https://t.co/LpHUJa3n8V
16815488||Python/Django. Bushido. Sex. Food. Sloth. Peevishness. Misanthropy. Pragmatism. Bunbury. Whovian. Go. Gaiman. Trevanian. Poe. Weird. Awkward.
1708954856||amante a rromper barreras
37766090||Director Creativo que le chupa un huevo el mundillo publicitario.
69934734||
3019008988||Decana Facultad Ciencias Empresariales @Unipanamericana  Magíster en educación, abogada y administradora de negocios. Educación, Salsa y Teatro mis pasiones.
64237783||jefe de proveeduría / abastecimiento / desarrollo agrícola en Ocati | https://t.co/uxAQuY0Vnx
70985896||La semiótica es lo mío.
83845784||
31020253||#Jfaaps
71285704||Digital Director // Digital Project Manager // Web strategist // Enthusiast Cook.
67997599||Administrador de Empresas, Especialista en Prospectiva y Pensamiento Estratégico.
17302180||well, fuck everybody. amen.
2560832076||Formamos parte del Grupo Altran, líder global en innovación. Nuestro reto es ofrecer las mejores soluciones tecnológicas para América Latina
92166032||
69343655||Contador Publico
21682131||El peor riesgo es no tomar uno, el riesgo es perder todo sin intentar nada.
816192110||Tengo Sueño *~*
123113698||
84629557||
80911204||Well I think that the life is for the living at 100%..Without pain,, the past is the past and only learn of this. God thank u, for all.
77071253||
19349949||Diseñador. Camino mientras me cepillo los dientes y nunca aprendí a dar abrazos
2754543952||Con baby on board!!
38545613||
110420144||
601216299||Sólo no se puede llegar lejos siempre tienes que recibir el apoyo de alguien para que las cosas se den un poco mejor, tengo el apoyo más importante, mi familia
69051397||#PrendoyAprendo Computadores para Educar, a través de la innovación educativa, fortalece a las personas que transforman a la sociedad. ➡️https://t.co/lFx0ZQBQfH
167054032||BUSCA EN TÚ MENTE ... LA PAZ A TÚ CORAZÓN !!!
111192356||Ser sociólogo no es más que asumir esos principios sociales y cooperativos. Luchar, defenderlos e internacionalizarlos.
207295536||Terapias de Relajación , anti Estrés,Reflexologia, Gemoterapia, Reiki, baja de peso con Auriculoterapia,Meditación guiada.
275683134||C.E.O @ESCAENT // Copyright Attorney,  ©ESCA MUSIC GROUP | Abogado experto en Derecho de Autor.
378351007||Documental || Transmedia || TV pública || Pilates || #ItravelAlone || Amo lo que hago y adoro ser mamá
1947872402||¡Soñador constante!
150142712||
507721387||
1338201697||Somos expertos en implementación de Sistemas de Gestión Empresarial, somos exactamente lo que su Empresa busca!
2729473510||Educador Físico - Entrenador de voleibol.
185275821||
337182181||
2758021109||
1537129867||Estudiante de Pedagogía infantil !!!! Apasionada por la vida con la presencia de Jesucristo.
367724914||
283509440||Es solo un espacio más que busca lo siniestro, lo fantástico y otras cosas más... http://t.co/KdqBIRShBL
366392582||
432783437||Dar lo máximo siempre!
332342694||Barranquillera | vivo la vida con fé! Las opiniones y comentarios son mios!
21299367||Mujer fugaz. Onomatopéyica, metafórica, sinestésica y alcahueta. Productora de sonrisas.
533104850||
722377483||♥ La Mujer Perfecta Es Aquella Que Tiene El Corazón Más Grande Que Las Tetas Y La Mente Más Abierta Que Las Piernas¡¡¡ ♥
204903405||Somos la representación de las manos de Dios en la tierra ILY Fisioterapia :)
904498278||su sonrisa
1084255746||
106909657||No tuiteo nada; receptora empedernida, observo el desfile de improperios mientras como palomitas; no me sé expresar por caracteres, hablo con los ojos.
2925315681||mi #11te quiero mucho
1601198108||
279320328||Abogada Uniandina.
421971164||
55055545||Primer periódico jurídico de Colombia. Conozca las últimas leyes, sentencias, decretos, proyectos de ley y la opinión de reconocidos analistas.
108994053||Business Administrator and proven IT professional, who loves new tech and financial tools that improves daily lives of individuals and companies!
2159552188||
2610311864||Abogada, Comunicadora Social y Periodista.
435374549||En busca de un mejor futuro.
956966994||
1873964677||WhatsApp: 3124264697
328206574||Cucuteño. Arquitecto. Desarrollador Inmobiliario. Políticamente Incorrecto! (pero estamos trabajando en eso). A menos que me equivoque, nunca me equivoco!
224905804||Lawyer Como dijo un viejo amigo, Me pillaron los gringos.
2826503774||Oficina Económica y Comercial de la Embajada de España en Bogotá. Impulsamos la competitividad de las empresas españolas en Colombia.
58651062||
3019008988||Decana Facultad Ciencias Empresariales @Unipanamericana  Magíster en educación, abogada y administradora de negocios. Educación, Salsa y Teatro mis pasiones.
1258402760||Con pólvora en la cabeza ¿ que seria de la vida sin el futbol? - Hincha de VALDERRAMA ! y @NUFC
2809313866||Ingeniero Electrónico, Salud, Tecnología
712977360||Ingeniero Electrónico
319387622||Thy will be done
435898243||
268385339||Siempre hay algo de locura en el amor, pero también hay algo de razón en la locura.
2592665056||Bogotá
183625216||Ing Electrónica
3092026121||
54092632||Abogado.
182219386||Abogado
59797715||Abogada - Magister en Derecho de la Empresa y de los Negocios. Muy interesada en el Derecho de Sociedades.
386179241||EL DERECHO DE LAS COSAS®. Firma de Abogados con más de 35 años de experiencia y tradición jurídica en Colombia. (57+1) 2493221 (57) 3202519136. info@torras.co
102125622||Con metas claras y sin miedo de regalar mil sonrisas. Estudiante, hija, hermana, tia, trabajadora, amiga :)  lo suficientemente ocupada para se feliz
116877534||
82156478||
146591365||Somos la Asociación de #GestiónHumana que busca satisfacer las necesidades en el desarrollo y gestión del talento humano.
2239131723||
589482081||Departamento de Derecho Privado de la Escuela Mayor de Derecho de la Universidad Sergio Arboleda.
1733087618||Cámara de Comercio e Industria France Colombia -  Fortaleciendo los lazos comerciales entre Colombia y Francia
278846261||Automedicado
149973767||
266668700||Abogado.
224244771||
213659795||ABOGADO ESPECIALISTA EN DERECHO COMERCIAL, ASESOR Y CONSULTOR JURIDICO
293884762||amante de la tecnología, la innovación ¡¡¡ de los deportes, ell aiire libre!!!  http://t.co/mpvjtEcPFP
2750942723||Sociedad Colombiana de Telemedicina SAS. Soluciones en tecnología y marketing dirigido a los actores del sector salud.
432590385||Intento de abogado.
62709397||
346040569||😇
3140696879||Firma de Abogados que presta servicios de asesoría legal integral en el área del derecho empresarial y de los negocios.
157305400||Abogada #DerechoComercial #Sociedades #ProteccióndeDatos #PrivacybyDesign #PrivacyLaw #TIC || Amante de los libros y la musica viejita
1487916888||Procesos de inclusión socio-laboral para personas con discapacidad intelectual Educación para la sostenibilidad
431673884||Abogado en proceso de grado.
235209979||Viajo y en mis ratos libres trabajo
105028276||
144248143||// Asuntos jurídicos, impuestos, comercio exterior y negocios internacionales... // Opinión y deporte...
611085706||
37766901||MBD Director at Dentons Cardenas & Cardenas
2222038268||Trabajando por la industia Logística y Supply Chain en America Latina. mercadeo@cplogistica.org
143263800||
61819922||
612854021||Coach. Prof. en Finanzas y Comercio Internacional. Profesor U.Rosario. Abogado. Director legal y comercial de @revistartificio - Flor Marina Ganadería Ovina
269359778||Diseñadora de Modas
213901419||
52571001||En la oscuridad, el destello de una linterna produce un cono. En la sexta dimensión sucede lo mismo. @Conos6D
253032684||
49862001||🐘🦋✨
2421836887||“Disrupting business management” Mientras otros desconectan, nosotros conectamos tu mundo
224905804||Lawyer Como dijo un viejo amigo, Me pillaron los gringos.
605654738||Asuntos de gobierno de Honeywell para Centro y Suramérica. Opiniones personales.
2508686261||estudiante de derecho
279320328||Abogada Uniandina.
265457252||
149999654||Estudiante de derecho.
48514839||Economista.
157809997||
200978298||Ingeniero Industrial.
55055545||Primer periódico jurídico de Colombia. Conozca las últimas leyes, sentencias, decretos, proyectos de ley y la opinión de reconocidos analistas.
3140696879||Firma de Abogados que presta servicios de asesoría legal integral en el área del derecho empresarial y de los negocios.
257543479||Periodista y filósofo. #SocialMedia #MarketingDigital #Blogger10Años #Televisión #Cine #Viajes #Cultura #Espectáculos #Sexualidad #RadioDistractor #NTIC Rockero
244714661||Estudiante de Medicina, Universidad Nacional de Colombia.
37766901||MBD Director at Dentons Cardenas & Cardenas
288336330||Tech, Music🤘
569491531||Abogada de la Unidad de Derecho Corporativo, Negocios Internacionales y Litigios en VS+M Abogados.
259007956||Profesional en Lenguas Modernas: Ingles, Italiano y Portugues. Amo con todo mi corazon a Dios!!! Todopoderoso
635925694||Colombiana artista visual javeriana, activista, empresaria enfocada en sector social/ Fundadora de i de Insistencia S.A.S para prevención de violencia sexual.
181634991||
116343140||
432590385||Intento de abogado.
61093181||Primero Dios 👆🏻Ingeniero Civil Msc - Consultor en Servicios Publicos, Infraestructura, Saneamiento Básico y Mineria. Retwitteador
134231999||Estudiante de Derecho. Universidad Nacional de Colombia. Hay algo peor que buscar una cosa y no alcanzarla, alcanzarla y descubrir que no era lo que buscábamos.
116273859||Bogotano, taurino.
386179241||EL DERECHO DE LAS COSAS®. Firma de Abogados con más de 35 años de experiencia y tradición jurídica en Colombia. (57+1) 2493221 (57) 3202519136. info@torras.co
266668700||Abogado.
224244771||
3410771764||Selenator since 2010 and Shakifan since forever !! ❤️
308257900||Me obligaron a escribir que esta cuenta es personal y no representa los intereses de mis papás
247859946||Haz de tu vida la mejor FIESTA!!! :)
468848839||Diseñadora gráfica
170372688||Hablo sola dentro de cuatro paredes, al lado de un árbol o en un bus. Se equivocó de perfil. No me moleste que no soy la de la W. Ya. Acabé.Y si quiere mire:
128017002||Abogado, pero buen tipo.
523818612||
111049629||Porque si, porque no, resultado de mi propio invento, aunque me resisto... let it flow.
1619202584||
381854639||Comunicador Social y Periodista - Especialista en Gerencia de Marketing -37 años-Bogotano - Amante del fútbol - Branding - cocina, cockteles medios y publicidad
1948324770||Psicóloga.
230517936||Directora de Investigación y Transferencia - Unipanamericana.
1269854472||Alegre, Emprendedora, Sincera,  Enamorada De Mi Hija y de La vida, Para Adelante Siempre Porque Para Atrás Asustan :D
2861895035||La emisora de la Seguridad y la Salud en el trabajo ya esta en la red
474249634||Somos Unidad de Servicios de Salud Tunjuelito, hacemos parte del @SectorSalud bajo la dirección de @EnriquePenalosa trabajamos por una Bogotá Mejor para Todos
536397127||
402430134||Creo que la felicidad absoluta está en el amor. Amante de Jesucristo, la literatura, la ingeniería, los animales y el fútbol.
230362774||
1029213318||Creo, Confió y Espero es Dios quien todo lo puede, Si Dios esta conmigo quien en mi contra
112592179||Soy una persona descomplicada!
224905804||Lawyer Como dijo un viejo amigo, Me pillaron los gringos.
1023048168||#VamosACine #BlogDeCine #Estrenos #Cultura  Lugar de encuentro virtual para amantes del #cine, #música y #literatura. https://t.co/442CF2aIeg…
321072578||tengo 25años, trabajo .
279320328||Abogada Uniandina.
213789073||Abogado, profesor, conferencista, escritor, bloguero, filántropo.
55055545||Primer periódico jurídico de Colombia. Conozca las últimas leyes, sentencias, decretos, proyectos de ley y la opinión de reconocidos analistas.
157407168||Caleño viviendo en Bogotá. Abogado Penalista.
37766901||MBD Director at Dentons Cardenas & Cardenas
1926802742||
42085050||
737544414||
117791992||
135955261||Abogado de La Universidad Nacional de Colombia y un enamorado del ciclismo. Colaborador en @RutaEscarabajo
386179241||EL DERECHO DE LAS COSAS®. Firma de Abogados con más de 35 años de experiencia y tradición jurídica en Colombia. (57+1) 2493221 (57) 3202519136. info@torras.co
521703265||♪♪musica -Tristeza =Felicidad
602235855||La feria de los consumidores se traslada a Colombia, organizada conjuntamente entre la Confederación Colombiana y el periódico @MD_COL   FB: http://goo.gl/ypnCD
116736170||Comunicación estratégica | Planning | #InboundMarketing | #MarketingDigital | #ContentMarketing #PublicRelations. ¡Bailemos! Let's Dance!
3140696879||Firma de Abogados que presta servicios de asesoría legal integral en el área del derecho empresarial y de los negocios.
920250343||Pregrado: Economía Universidad del Rosario Posgrado: Politics of The World Economy, LSE Experiencia:CEO Segurexpo 93/99;AIG Vida 99/10;MetLife 10/15; OSFAL 2015
12798402||Experto en Power Point. Deportes y un poco de política. Creo en Jesús. (Comentarios a nombre propio)
263439994||Economista, con la hija mas hermosa del mundo felizmente hincha del mejor MILLOS
960541446372806656||Creo que el cambio es posible con control político, una reforma a la justicia, educación cívica, y sanción penal y social para los corruptos. Periodista.
197839108||• Have a question ☝🏻
112603176||Comunicadora Social - Periodista. Quindiana, agradecida con Bogotá, madre, esposa y amiga!
215046276||Politólogo - Abogado.  Consultor Político - Docente Universitario.
48184858||
86789477||
466204090||Profesional en Administración y Gestión Ambiental, amante de la vida, los animales y del buen fútbol
59961662||
2708681597||hracias señor x mi salud
181612969||Colombiano de corazón
792705722||
2761234779||
478160334||Estando siempre dispuestos a ser felices, es inevitable no serlo alguna vez.
471693000||promotor de Dj's de electrónica y cross over, alquiler de luces y sonido para eventos!
823104||
166836798||📚Docente de Corazón 📖 Amo a Dios🙏, a mi familia 👪 y amo lo que soy y como soy!!!🙋👑
2905129660||Amante del arte, la cultura, la buena música, de la educación y de la innovación en la primera infancia.
955305957067812864||Economista
271182565||Ingeniero Agrónomo, Ing. Ambiental, 30 años de experiencia en desarrollo rural. asesor t consultor.
2788987325||
41420699||
143216421||En la Vida no hay Errores, sólo Lecciones. No existen las experiencias negativas, sólo oportunidades para Crecer, Aprender y Avanzar
107503615||Editor general del portal informativo https://t.co/cIISifgCLU Experiodista de ELTIEMPO, Caracol Radio, RCN Radio. El Espacio, Diario Qhubo.
582322450||AGENTE EN AUTONIZA SE LO GARANTIZA ........EQUIPO FAVORITO  ******ATLETICO NACIONAL EL MEJOR DE COLOMBIA
953888953||Programa de emprendimiento y formación empresarial para niños, con aprendizaje por edutenimiento.
2544528734||Club de Ajedrez Rejuveneciendo Mentes, eventos y gestión deportiva de la liga de Ajedrez de Bogotá #UniónAjedrecistasDistritales
221642270||
501037118||
110488464||
340051403||
104973805||Las dificultades suelen preparar a gente común para un destino extraordinario
137166877||Publicist º Moveframe Manager º Geek, technology and digital editing lover º º º http://t.co/zKOX2GRZA4
2917820967||Somos una compañía que presta servicios integrales para materializar las ideas y necesidades de nuestros clientes en materia de construcción.
1662442704||Empleada
429323848||Zootecnista .Universidad de la Salle .Asesorias en Porcicultura.
288895598||Comunicadora Audiovisual de  la Universidad de La Sabana. Producción y Realización. Apasionada por la música y las formas en que se puede manifestar s través de
4170990154||
119394101||Son of God | Musician+Guitarist | Music Producer | Sound Engineer & Metalhead |
777103848||medico general... descomplicado, joven trabajador, responsable y con una esposa hermosa y muy inteligente.
2247850591||Administrador de empresas
969270085||
706197595||Monteriano, Contador Público adscrito al Ministerio de Defensa Nacional. De caminar lento y paso firme. Manejando el bajo perfil, vamos creciendo!
123264864||Sommelier profesional freelance
2519508896||
2905804114||
169751234||
2904415437||Consultoría en Estrategia y Comunicación
582882846||
298061329||
721253683||Ingeniero de Sistemas.
2474603170||Una libreta que aun no uso en forma pero si me imforma
168931544||Pensador liberal. Candidato a Magister en Derecho Constitucional, Abogado y Politólogo.
2892748779||
783006408||
58063786||
2491644894||MÚSICA para EVENTOS.Te asesoramos en la selección de REPERTORIO y trabajamos 100% EN VIVO  ¿Qué estás buscando? ¡Contáctanos y trabajemos juntos! - 311 4610468
2301348565||Opositor del matrimonio entre parejas del mismo sexo, es la novedad de la lista del Partido Conservador al Senado de la República.
108972061||Aficionado a la tecnología y a la forma de aplicarlas al usuario final
99012179||Comunicadora Social // Here and now //
980674656||
142738099||Tecnico Profesional de Equipos de Computo, Ingeniero Industrial en proceso de Formacion; Amante de la musik electrónica, Rolo de corazón y de buen ambiente.
383295777||Las preguntas no son nunca indiscretas. Las respuestas, a veces sí.
245325027||Practico el texto salvaje hasta lograr el sarcasmo...
196628340||
51073311||Ingeniero Civil. Futbolista amateur, Evaluación y patología de estructuras, gestión de proyectos. Aquí construyendo ciudad.
82358684||
407501091||No puedes guiar el viento,pero si puedes elegir la dirección de tus velas.
802399388||# Soy empresaria
374113878||
1007348417293635590||Est. 1981
544770813||Contador Público, Estudiante de Derecho
270979066||Concejal de Bogotá,Abogada U Sabana, especialista en Gobierno curso Maestría Gobierno UJaveriana y Doctorado UBA #manoslimpiasporBogota PARTIDO ALIANZA VERDE#10
1066611271||Convencido admirador de las politicas, pensamiento y liderazgo de ALVARO URIBE VELEZ salvación de Colombia, futbolero y Santafereño contra todo y contra todos!
1473259021||Aficionado a los deportes, fanático del automovilismo, hincha del Santa fe fc
536755627||
56725328||
206413298||
630566273||
1004904069486563328||Estado mínimo, libre mercado y libertades individuales. Libertario minarquista.
94467691||De las cosas pequeñas, a las cuales honramos y proporcionamos cuidados, nacen las cosas grandes 💚🙏💙
20328059||
1549371871||Ing Civil, Amante del Anime, Manga y Paper-craft, Albi-Rojo, Arrepentir no está en mi vocabulario !  Katerine Perez
2778173302||
623245851||Atento al desarrollo de nuestra ciudad y nuestro país, y por su puesto al desempeño de nuestros dirigentes.  Gracias por leerme y por sus RT #siguemeytesigo
382710401||Feliz Con Mi Vida!!
386801134||
2749087375||
1216418947||
2487606903||
1370419884||EVOLUTION 3D Es una compañía dedicada al diseño y desarrollo de stands, escenografías, locales comerciales, material POP.,diseño de sistemas de exhibición, etc
90432753||Ciudadano colombiano, interesado en la actualidad.
2356463894||La vida es muy impredecible, y yo soy una loca buscando su rumbo
118911370||null
250396706||
2732036511||Hasta que tu muerte nos separe Mago de Oz
984493460563603457||
95480758||No tengo plan B, siempre me concentro en el plan A. Desobediente Conversador nunca Conservador.
46377626||
96436166||
1101080539||Haz lo que amas y el dinero te seguira. Ingeníeria Eléctrica mi mayor pasión!!! :D
756116557||Despeja tu mundo. Let it be, let it do: Simple.
470388365||instagram-angelytap
2910614553||Club Independiente Santa Fe = Mi Primer Amor.... orgullosamente Colombiana... ⚽⚽⚽
392056622||Mamá de María Juliana, Cucuteña, Psicóloga jurídica, Crossfit 💜🏋️https://t.co/9YmyVjmY6j
182026011||La Fundación Red lucha día a día contra el abuso sexual infantil, con herramientas lúdicas y pedagógicas en la prevención de los delitos sexuales en menores.🧐
285671339||Profesional en Relaciones Internacionales y Estudios Políticos, consultor en asuntos de defensa y seguridad Nacional.
155233895||
2779889211||I LIVE. I DREAM. I CREATE.
3582496217||la mejor suerte de todas a todos y a mi.
447623714||Administradora de Empresas, especialista en Gestión de Servicios Públicos   Domiciliarios.
317963415||
2722094854||
2569841195||
74078844||Ruedo, luego existo.
100812254||Profesional en Gobierno y Relaciones Internacionales Especialista en Alta Gerencia de Seguridad y Defensa
895625724||
359757377||
174319287||Engineer by hobbie. Developer by talent.
815584044||
563925567||Coaching de ideas, futbolero, Caldense  radicado en Bogotá.
2811535382||Asociación Para El Avance de la Investigación Clínica en Colombia. Próximo evento VII Congreso Colombiano de Investigación Clínica. 6 al 8 de Noviembre, Bogotá.
65516063||Systems Engineer, Music Business, @IMSAenEspanol @TC2000Colombia, CPA & Karting.
3128701421||Firma de consultoría multinacional especializada en el desarrollo de negocio internacional y la internacionalización de empresas.
143676981||ENTRENADOR FISICO, CREADOR Y DIRECTOR DE DANZUNGA “EL MEJOR MÉTODO DE ENTRENAMIENTO FÁCIL, RÁPIDO, SEGURO Y DIVERTIDO DE QUEMAR CALORÍAS Y APRENDER A BAILAR”
2808114423||Psicóloga para ayudar a los que me necesitan.
127319297||
2446071030||Ingeniería Química~UN
466750117||solo soy yo y nada mas
1384856234||Emprendedor, comerciante independiente, hijo de Dios, hincha del América de Cali y trabajador incansable!!
68976489||Buscando explicaciones
181046160||
262875925||Profesional en Relaciones Internacionales y Estudios Políticos
377763852||
573790687||
115214567||Periodista Independiente. Sigueme y te sigo
442241635||LIBERTAD EL MEJOR REGALO QUE PUEDE TENER EL SER HUMANO
90903544||
262931325||¿Medios masivos o armas de destrucción masiva?
2760574827||Rola de nacimiento, feliz de vivir aqui, trabajo a  diario para ser feliz y hacer felices a los mios enamorada y llena de amor por mi familia !!
2541393442||Contaduría Javeriana- NIIF
160403189||
2906369043||
2829478625||
118558831||Economista, Especialista en Dirección y Gestión de Proyectos,  Gerente Comercial de la Empresa GRUPO COMERCIAL REGIONAL SAS: Promotora de Negocios inmobiliarios
302735629||Veri Universum Vivus Vici. Solo opiniones personales.
390099604||Abogado javeriano, especialista en estudios políticos, ecónomicos y sociales avanzados Universidad de Notre Dame, LLM Georgetown, EMBA Temple, asesor jurídico
979357752||Comunicadora Social y Periodista. Snap👻: camiilaroomero
749551921||
150683168||:)
354922385||Periodista. docente y felizmente Madre¡¡¡
324074742||Lo que es con Pablo Escobar es conmigo
345605489||
501908313||Política Para Todos comprende una visión diferente del pensamiento que explica a la sociedad sus problemas políticos, económicos y sociales.
67510813||Lic.Lengua Castellana
1307824230||Sé el campeón de tu producto o servicio, guía con el ejemplo -Eric Worre
556513395||
4070411590||
76171931||
384040348||ABOGADOS ESPECIALIZADOS EN PENSIONES CONSULTENOS GRATIS !!! Carrera 7 Nº 17 - 01 Oficina 924 Edificio Colseguros
164756879||Traductor-Intérprete-Emprendedor-Romántico-Soñador-Ideólogo e idealista-Iluminado cuando se desvanece la luz
145687686||Ingeniero Telematico de la Universidad Católica de Manizales. Gerente de Proyectos en ANDITEL S.A.S (Bogotá Colombia).
253718261||De Sogamoso sumercé
2260075955||IDMJI
43134225||Docente 👨🏻‍🏫 Publicista 🧠 Payaso ~🔴~ Diseñador Gráfico 👨🏻‍💻 Orgullosamente Hincha de Millonarios Futbol Club
555482243||Bibliotecóloga - Consultora en Gestión Documental
794538333426876416||Economista, Proyectista y Venezolano Netamente Democratico
310494013||
941619337||Me Encantaría Estar A Tu Lado Y Compartir Bellos Momentos *~*
2891573375||Delicias en pastelería y cupcakes
962065485679357953||Fábrica de Pinturas Marcat S.A.S. Vinilos, Esmalte, Anticorrosivo, Estuco Plástico y Acrílico, Graniplast Todos los Colores, Caraplast entre otros.
326154855||Periodista,  locutor profesional, hoy en @canalcapital  Maestro de Ceremonias desde 1994.
166009957||
456952450||Psicóloga, Universidad de Manizales
66686538||Cantante Profesional. Estudiante de Finanzas y Comercio Internacional
1643858516||Vamos mechita con toda a ganar de mostremos que somos los mejores con tigo asta la muerte América barón rojo los mejores
72120424||Noticias de última hora
605928719||
228573014||
369047917||Recuperemos la ciudad de los nefastos gobiernos izquierdistas
153062138||No le pidas a Dios que guíe tus pasos si no estás dispuesto a mover tus pies.  UMNG ➡ Seguridad y Salud Ocupacional. #SantaFe
435257894||Viendo lo positivo
303014140||Mi fuerza interior: Mi voluntad por vivir...
63771458||
45012261||Contadora pública, especialista en finanzas y auditoría...mamá primeriza
141448426||Ing de Sistemas // Amante de la tecnologia y las redes sociales // me encanta el futbol
193169726||licenciado educación física, jugador de poker, de futsal y entrenador. Futboladicto!!!!!
932150820||
2313959328||Docente en educación Especial, músico apasionado, seguidor de Jesús
390457693||
310004514||Soy animalista, todo por ellos y para ellos, estoy en contra del maltrato de aquellos que no tienen voz
2673665777||
2878327344||lo mejor de la vida
596507227||La realidad supera la ficción. Age quod agis et bene agis
270472877||Historiador, bogotano. Director del área de postconflicto en Fundación Ideas para la Paz - FIP - (@ideaspaz). Opiniones personales.
134545904||El Señor es mi pastor, nada me falta !!!!
79598514||Me río de bobadas mientras Ud. se amarga por pendejadas⚠Acá no se trina, solo pierde el tiempo si me lee⚽Fútbol toda la vida y política pero no la de mi país
157767964||Falling in love today!!!!
385008688||
99826322||Lost in Music ... Heart Rocker
120239223||Dra Gatalina  @HuellasFunda - Neiva -Huila Regalando sonrisas
203152888||
146559470||Administradora de empresas y gestora bancaria
4048963163||enfemera..sencilla y dedicada!! :-)
2886342533||Me he vuelto una mierda de persona, y qué?? - Odontología, Voluntaria por la Educación - Universidad Nacional de Colombia #UNAL - Instagram: Aleortizg7
227123375||https://t.co/37WhhGBRqx
201003867||Actriz colombiana; La luz es la mensajera de la vida, Instagram DIANANOVOART
125435771||Periodista y presentador Red Más Noticias Fin de Semana. Drummer. Curious data. Sigo a CRISTO. The opinions on this page do not reflect those of @RedMasNoticias
66799992||Manager CFO
1593481891||Colombia
103759056||
58228322||Internal medicine - Pulmonology Colombia
255268838||Economista Universidad de Cartagenahttp://www.monografias.com/trabajos102/incidencia-programas-implementados-subsector-agricola-su-contribucion-pib-colombia/inc
248989391||Juicio y Justicia
221229631||Licenciada en Informática Educativa y Medios Audiovisuales. Magíster en Informática. UNIVERSIDAD DE LA SABANA
127232750||Aquí y ahora.
2402428510||gothboiclique
150069425||
415638650||The sleeping Beagle, just gettin`it out of my system
729087139||Universidad del Rosario
2895452662||#Dios
73492687||No confundas mi personalidad, con mi actitud. Mi personalidad es quien soy, mi actitud depende de quien seas tú...
2860050477||Musik
326382534||critique cuando usted sea mi ejemplo a seguir.Cuando el objetivo te parezca difícil, no cambies de objetivo; busca un nuevo camino para llegar a él.
419599990||Colombia ⚡ Géminis ♊ 💛⚽💙⚽❤ Quien no vive para servir - No sirve para vivir 🍃 Mereces todo lo que sueñas 💫 📩 Adris1022k@gmail.com
1239492907||
498361946||IBM Filenet P8 Technical and Functional Specialist Consultant
183680085||
398956810||Community Management 🚀 hablo de marketing, redes sociales y de lo que está en tendencia. Opiniones personales 👌🏻
71089853||A nada te acostumbres para que nada te haga falta
2886513490||La música es la risa del alma
172883480||
378930848||
58949171||#ComunicaciónDigital #CulturaDigital #ViajerosDelPentagrama
